-0.89,2.45,-1.03
-1.24,2.40,-1.11
-1.38,2.37,-1.16
-1.06,2.37,-1.17
-0.86,2.31,-1.23
-0.81,2.25,-1.28
-1.17,2.13,-1.41
-1.53,1.94,-1.62
0.16,1.42,-2.07
-0.29,1.35,-2.09
-0.09,1.25,-2.12
0.45,0.66,-2.62
0.10,0.16,-3.02
0.08,0.18,-2.89
0.15,0.17,-2.81
-0.01,0.20,-2.69
0.08,0.28,-2.51
-0.67,0.32,-2.42
0.46,0.34,-2.30
0.12,0.35,-2.20
-0.56,0.37,-2.12
1.60,0.31,-2.06
0.17,0.16,-2.12
1.09,0.30,-1.88
-0.09,0.27,-1.83
0.52,0.32,-1.70
0.60,0.38,-1.55
0.59,0.49,-1.37
0.83,0.55,-1.22
0.21,0.56,-1.16
0.27,0.57,-1.09
0.50,0.61,-0.99
0.32,0.63,-0.91
0.46,0.66,-0.83
1.33,0.65,-0.75
0.10,0.63,-0.73
0.51,0.62,-0.69
0.93,0.61,-0.62
0.30,0.60,-0.59
0.83,0.61,-0.52
0.43,0.59,-0.49
0.52,0.57,-0.47
0.59,0.54,-0.45
0.60,0.48,-0.46
0.13,0.43,-0.47
0.23,0.41,-0.45
0.37,0.39,-0.43
0.13,0.37,-0.42
0.46,0.35,-0.39
0.43,0.35,-0.35
0.24,0.34,-0.33
-0.98,0.27,-0.40
0.34,0.25,-0.38
0.09,0.23,-0.38
0.02,0.20,-0.38
0.02,0.13,-0.41
0.44,0.08,-0.43
-0.28,0.03,-0.46
0.25,0.01,-0.44
0.35,-0.00,-0.41
0.24,0.01,-0.37
0.29,0.03,-0.31
0.06,0.07,-0.24
-0.25,0.10,-0.20
0.06,0.17,-0.11
0.32,0.23,-0.02
0.64,0.35,0.12
0.59,0.37,0.17
0.19,0.42,0.23
0.34,0.36,0.18
0.36,0.50,0.34
0.73,0.67,0.53
-0.19,0.51,0.37
0.02,0.45,0.31
-0.52,0.40,0.24
0.07,0.16,0.00
-0.52,0.12,-0.04
0.66,0.31,0.18
1.34,0.39,0.31
-1.90,0.49,0.33
-0.65,0.64,0.45
1.98,0.70,0.57
-1.70,0.64,0.45
-0.80,0.69,0.45
-1.54,0.78,0.48
-1.88,0.91,0.53
-1.28,0.97,0.53
-0.64,1.10,0.62
-0.09,1.16,0.66
-0.88,1.19,0.63
-1.09,1.27,0.65
-0.71,1.35,0.68
-1.00,1.37,0.65
-0.73,1.42,0.65
-1.05,1.47,0.64
-1.05,1.52,0.62
-2.02,1.54,0.55
-1.94,1.53,0.45
-1.57,1.45,0.30
-1.07,1.38,0.18
-1.17,1.32,0.08
-2.08,1.26,-0.07
-1.21,1.19,-0.18
-1.46,1.06,-0.36
-0.56,1.02,-0.41
-0.96,0.96,-0.49
-1.25,0.94,-0.55
-1.85,0.90,-0.64
-0.92,0.89,-0.66
-1.33,0.86,-0.72
-1.67,0.83,-0.79
-0.95,0.81,-0.82
-1.33,0.78,-0.88
-1.63,0.74,-0.95
-1.15,0.69,-1.01
-1.33,0.60,-1.11
-0.87,0.44,-1.27
-1.34,0.04,-1.67
0.99,-0.77,-2.36
0.81,-0.72,-2.22
1.59,-1.14,-2.49
-1.56,-1.59,-2.90
-1.39,-1.97,-3.21
-0.94,-2.42,-3.57
-2.10,-3.22,-4.29
-3.84,-3.37,-4.42
-6.03,-2.86,-3.98
-3.52,-2.14,-3.27
0.56,-1.97,-2.97
-0.58,-1.96,-2.88
-0.18,-1.90,-2.73
0.70,-1.86,-2.56
0.27,-1.81,-2.42
0.02,-1.78,-2.29
-0.30,-1.74,-2.18
0.53,-1.69,-2.03
0.53,-1.65,-1.89
0.03,-1.61,-1.79
0.18,-1.58,-1.68
0.58,-1.54,-1.55
0.39,-1.50,-1.43
0.05,-1.47,-1.34
0.49,-1.42,-1.22
-0.05,-1.40,-1.14
0.78,-1.36,-1.02
